From SkillID,To SkillID,Count
Skill_1,Skill_2,9
Skill_1,Skill_3,12
Skill_1,Skill_25,9
Skill_2,Skill_1,9
Skill_2,Skill_3,11
Skill_2,Skill_25,10
Skill_3,Skill_1,12
Skill_3,Skill_2,11
Skill_3,Skill_5,8
Skill_3,Skill_14,8
Skill_3,Skill_25,14
Skill_3,Skill_56,12
Skill_4,Skill_6,18
Skill_4,Skill_261,175
Skill_4,Skill_111,74
Skill_4,Skill_85,47
Skill_4,Skill_205,15
Skill_4,Skill_90,12
Skill_4,Skill_220,8
Skill_4,Skill_51,10
Skill_4,Skill_49,25
Skill_4,Skill_189,11
Skill_4,Skill_32,9
Skill_4,Skill_504,9
Skill_4,Skill_94,14
Skill_4,Skill_19,38
Skill_4,Skill_263,17
Skill_4,Skill_35,11
Skill_4,Skill_658,9
Skill_4,Skill_64,9
Skill_4,Skill_1138,9
Skill_4,Skill_1449,8
Skill_4,Skill_65,19
Skill_4,Skill_280,15
Skill_4,Skill_34,34
Skill_4,Skill_226,8
Skill_4,Skill_957,7
Skill_4,Skill_62,10
Skill_4,Skill_37,10
Skill_4,Skill_190,17
Skill_4,Skill_211,11
Skill_5,Skill_3,8
Skill_5,Skill_14,8
Skill_5,Skill_20,8
Skill_5,Skill_30,7
Skill_6,Skill_4,18
Skill_6,Skill_8,7
Skill_6,Skill_7,8
Skill_6,Skill_25,10
Skill_6,Skill_37,64
Skill_6,Skill_51,231
Skill_6,Skill_53,49
Skill_6,Skill_64,120
Skill_6,Skill_65,93
Skill_6,Skill_66,26
Skill_6,Skill_68,45
Skill_6,Skill_114,15
Skill_6,Skill_90,21
Skill_6,Skill_20,9
Skill_6,Skill_34,96
Skill_6,Skill_113,11
Skill_6,Skill_193,31
Skill_6,Skill_220,115
Skill_6,Skill_46,41
Skill_6,Skill_244,56
Skill_6,Skill_49,118
Skill_6,Skill_263,42
Skill_6,Skill_277,22
Skill_6,Skill_35,21
Skill_6,Skill_435,11
Skill_6,Skill_705,11
Skill_6,Skill_62,24
Skill_6,Skill_545,19
Skill_6,Skill_364,15
Skill_6,Skill_85,19
Skill_6,Skill_48,22
Skill_6,Skill_134,35
Skill_6,Skill_635,9
Skill_6,Skill_63,27
Skill_6,Skill_47,42
Skill_6,Skill_217,21
Skill_6,Skill_19,108
Skill_6,Skill_439,12
Skill_6,Skill_94,24
Skill_6,Skill_274,9
Skill_6,Skill_548,7
Skill_6,Skill_529,7
Skill_6,Skill_329,13
Skill_6,Skill_190,36
Skill_6,Skill_344,8
Skill_6,Skill_933,9
Skill_6,Skill_742,11
Skill_6,Skill_941,8
Skill_6,Skill_743,15
Skill_6,Skill_331,9
Skill_6,Skill_283,13
Skill_6,Skill_112,14
Skill_6,Skill_957,7
Skill_6,Skill_658,16
Skill_6,Skill_750,7
Skill_6,Skill_272,21
Skill_6,Skill_136,17
Skill_6,Skill_900,13
Skill_6,Skill_716,7
Skill_6,Skill_466,19
Skill_6,Skill_745,7
Skill_6,Skill_108,30
Skill_6,Skill_348,11
Skill_6,Skill_175,20
Skill_6,Skill_504,9
Skill_6,Skill_915,30
Skill_6,Skill_446,22
Skill_6,Skill_138,8
Skill_6,Skill_261,7
Skill_6,Skill_111,35
Skill_6,Skill_449,15
Skill_6,Skill_451,23
Skill_6,Skill_32,7
Skill_6,Skill_155,12
Skill_6,Skill_484,8
Skill_6,Skill_975,13
Skill_6,Skill_226,11
Skill_6,Skill_209,9
Skill_6,Skill_172,32
Skill_6,Skill_378,16
Skill_6,Skill_400,11
Skill_6,Skill_196,10
Skill_6,Skill_2210,8
Skill_6,Skill_45,15
Skill_6,Skill_851,11
Skill_6,Skill_100,7
Skill_6,Skill_558,9
Skill_6,Skill_211,8
Skill_6,Skill_280,26
Skill_6,Skill_346,7
Skill_6,Skill_522,15
Skill_6,Skill_510,13
Skill_6,Skill_256,12
Skill_6,Skill_472,7
Skill_6,Skill_221,16
Skill_6,Skill_1060,7
Skill_6,Skill_198,14
Skill_6,Skill_636,7
Skill_7,Skill_8,73
Skill_7,Skill_10,66
Skill_7,Skill_20,20
Skill_7,Skill_25,11
Skill_7,Skill_6,8
Skill_7,Skill_30,29
Skill_7,Skill_35,9
Skill_7,Skill_51,10
Skill_7,Skill_56,8
Skill_7,Skill_88,10
Skill_7,Skill_45,10
Skill_8,Skill_7,73
Skill_8,Skill_10,61
Skill_8,Skill_6,7
Skill_8,Skill_14,7
Skill_8,Skill_35,10
Skill_8,Skill_56,8
Skill_8,Skill_25,13
Skill_8,Skill_88,12
Skill_8,Skill_45,9
Skill_8,Skill_30,27
Skill_8,Skill_20,12
Skill_9,Skill_56,9
Skill_9,Skill_51,8
Skill_9,Skill_35,8
Skill_9,Skill_172,13
Skill_10,Skill_7,66
Skill_10,Skill_8,61
Skill_10,Skill_20,13
Skill_10,Skill_30,23
Skill_10,Skill_13,7
Skill_10,Skill_35,10
Skill_10,Skill_56,7
Skill_10,Skill_25,11
Skill_10,Skill_88,8
Skill_10,Skill_45,11
Skill_11,Skill_84,7
Skill_12,Skill_56,7
Skill_13,Skill_25,7
Skill_13,Skill_10,7
Skill_13,Skill_19,7
Skill_13,Skill_20,12
Skill_13,Skill_56,7
Skill_13,Skill_114,9
Skill_13,Skill_102,7
Skill_13,Skill_45,8
Skill_14,Skill_3,8
Skill_14,Skill_5,8
Skill_14,Skill_20,8
Skill_14,Skill_8,7
Skill_14,Skill_30,7
Skill_16,Skill_25,17
Skill_16,Skill_45,19
Skill_16,Skill_102,19
Skill_16,Skill_176,7
Skill_17,Skill_18,20
Skill_17,Skill_162,7
Skill_17,Skill_58,9
Skill_17,Skill_117,7
Skill_17,Skill_44,8
Skill_17,Skill_55,7
Skill_18,Skill_17,20
Skill_18,Skill_20,31
Skill_18,Skill_28,41
Skill_18,Skill_44,50
Skill_18,Skill_58,59
Skill_18,Skill_223,7
Skill_18,Skill_215,34
Skill_18,Skill_162,30
Skill_18,Skill_234,8
Skill_18,Skill_235,7
Skill_18,Skill_124,7
Skill_18,Skill_55,24
Skill_18,Skill_117,32
Skill_18,Skill_41,18
Skill_18,Skill_168,50
Skill_18,Skill_137,8
Skill_18,Skill_245,12
Skill_18,Skill_113,15
Skill_18,Skill_32,8
Skill_18,Skill_268,16
Skill_18,Skill_115,26
Skill_18,Skill_270,14
Skill_18,Skill_271,7
Skill_18,Skill_90,11
Skill_18,Skill_263,13
Skill_18,Skill_161,9
Skill_18,Skill_114,15
Skill_18,Skill_138,7
Skill_18,Skill_189,7
Skill_18,Skill_681,8
Skill_18,Skill_255,11
Skill_19,Skill_21,23
Skill_19,Skill_13,7
Skill_19,Skill_51,118
Skill_19,Skill_134,90
Skill_19,Skill_135,12
Skill_19,Skill_136,72
Skill_19,Skill_25,10
Skill_19,Skill_198,52
Skill_19,Skill_34,207
Skill_19,Skill_219,7
Skill_19,Skill_272,57
Skill_19,Skill_274,89
Skill_19,Skill_49,162
Skill_19,Skill_94,136
Skill_19,Skill_95,20
Skill_19,Skill_466,76
Skill_19,Skill_187,29
Skill_19,Skill_470,7
Skill_19,Skill_189,25
Skill_19,Skill_62,60
Skill_19,Skill_270,27
Skill_19,Skill_32,25
Skill_19,Skill_472,19
Skill_19,Skill_263,143
Skill_19,Skill_190,108
Skill_19,Skill_478,7
Skill_19,Skill_525,16
Skill_19,Skill_334,9
Skill_19,Skill_340,19
Skill_19,Skill_65,108
Skill_19,Skill_111,115
Skill_19,Skill_500,25
Skill_19,Skill_85,55
Skill_19,Skill_311,11
Skill_19,Skill_226,39
Skill_19,Skill_504,37
Skill_19,Skill_277,51
Skill_19,Skill_471,10
Skill_19,Skill_315,19
Skill_19,Skill_450,12
Skill_19,Skill_155,48
Skill_19,Skill_47,49
Skill_19,Skill_35,62
Skill_19,Skill_217,107
Skill_19,Skill_112,17
Skill_19,Skill_90,32
Skill_19,Skill_378,26
Skill_19,Skill_624,10
Skill_19,Skill_545,26
Skill_19,Skill_495,10
Skill_19,Skill_497,18
Skill_19,Skill_63,28
Skill_19,Skill_635,23
Skill_19,Skill_261,41
Skill_19,Skill_4,38
Skill_19,Skill_244,15
Skill_19,Skill_172,91
Skill_19,Skill_221,25
Skill_19,Skill_280,75
Skill_19,Skill_365,15
Skill_19,Skill_423,20
Skill_19,Skill_650,9
Skill_19,Skill_45,35
Skill_19,Skill_532,9
Skill_19,Skill_66,10
Skill_19,Skill_582,32
Skill_19,Skill_745,12
Skill_19,Skill_636,36
Skill_19,Skill_426,8
Skill_19,Skill_364,48
Skill_19,Skill_449,20
Skill_19,Skill_119,23
Skill_19,Skill_753,7
Skill_19,Skill_506,10
Skill_19,Skill_529,63
Skill_19,Skill_22,20
Skill_19,Skill_742,38
Skill_19,Skill_716,16
Skill_19,Skill_561,7
Skill_19,Skill_193,78
Skill_19,Skill_774,11
Skill_19,Skill_68,27
Skill_19,Skill_6,108
Skill_19,Skill_548,18
Skill_19,Skill_797,7
Skill_19,Skill_658,91
Skill_19,Skill_839,7
Skill_19,Skill_787,9
Skill_19,Skill_64,48
Skill_19,Skill_435,10
Skill_19,Skill_850,9
Skill_19,Skill_851,38
Skill_19,Skill_110,11
Skill_19,Skill_585,10
Skill_19,Skill_588,9
Skill_19,Skill_750,43
Skill_19,Skill_48,53
Skill_19,Skill_344,22
Skill_19,Skill_929,11
Skill_19,Skill_930,8
Skill_19,Skill_941,19
Skill_19,Skill_743,52
Skill_19,Skill_331,30
Skill_19,Skill_220,59
Skill_19,Skill_46,78
Skill_19,Skill_211,50
Skill_19,Skill_928,10
Skill_19,Skill_562,10
Skill_19,Skill_1031,11
Skill_19,Skill_523,7
Skill_19,Skill_356,30
Skill_19,Skill_236,15
Skill_19,Skill_100,15
Skill_19,Skill_175,66
Skill_19,Skill_809,9
Skill_19,Skill_37,20
Skill_19,Skill_405,25
Skill_19,Skill_829,12
Skill_19,Skill_830,12
Skill_19,Skill_971,9
Skill_19,Skill_501,8
Skill_19,Skill_707,15
Skill_19,Skill_174,27
Skill_19,Skill_108,54
Skill_19,Skill_871,7
Skill_19,Skill_1052,7
Skill_19,Skill_482,49
Skill_19,Skill_746,8
Skill_19,Skill_747,12
Skill_19,Skill_975,57
Skill_19,Skill_224,18
Skill_19,Skill_225,18
Skill_19,Skill_522,22
Skill_19,Skill_854,17
Skill_19,Skill_1136,16
Skill_19,Skill_690,7
Skill_19,Skill_831,12
Skill_19,Skill_1180,16
Skill_19,Skill_1156,16
Skill_19,Skill_494,24
Skill_19,Skill_1155,7
Skill_19,Skill_1459,14
Skill_19,Skill_205,48
Skill_19,Skill_183,10
Skill_19,Skill_196,34
Skill_19,Skill_1175,7
Skill_19,Skill_677,10
Skill_19,Skill_434,24
Skill_19,Skill_1449,11
Skill_19,Skill_305,9
Skill_19,Skill_304,13
Skill_19,Skill_185,16
Skill_19,Skill_206,21
Skill_19,Skill_1490,22
Skill_19,Skill_1545,9
Skill_19,Skill_201,8
Skill_19,Skill_1563,9
Skill_19,Skill_314,10
Skill_19,Skill_200,12
Skill_19,Skill_488,7
Skill_19,Skill_569,10
Skill_19,Skill_1595,12
Skill_19,Skill_1596,19
Skill_19,Skill_1138,12
Skill_19,Skill_1379,11
Skill_19,Skill_138,13
Skill_19,Skill_439,34
Skill_19,Skill_213,7
Skill_19,Skill_966,8
Skill_19,Skill_53,24
Skill_19,Skill_329,10
Skill_19,Skill_348,11
Skill_19,Skill_915,12
Skill_19,Skill_900,21
Skill_19,Skill_283,9
Skill_19,Skill_2210,21
Skill_19,Skill_1114,9
Skill_19,Skill_1163,24
Skill_19,Skill_1185,13
Skill_19,Skill_103,14
Skill_19,Skill_1152,16
Skill_19,Skill_1619,10
Skill_19,Skill_732,11
Skill_19,Skill_1583,8
Skill_19,Skill_2438,32
Skill_19,Skill_558,24
Skill_19,Skill_157,10
Skill_19,Skill_511,10
Skill_19,Skill_714,13
Skill_19,Skill_510,13
Skill_19,Skill_256,15
Skill_19,Skill_1049,7
Skill_19,Skill_1561,7
Skill_19,Skill_1011,7
Skill_19,Skill_681,8
Skill_19,Skill_476,9
Skill_19,Skill_113,13
Skill_19,Skill_1994,7
Skill_19,Skill_271,23
Skill_19,Skill_428,10
Skill_19,Skill_3103,30
Skill_19,Skill_2956,19
Skill_19,Skill_879,8
Skill_19,Skill_1551,9
Skill_19,Skill_239,7
Skill_19,Skill_1900,9
Skill_19,Skill_570,8
Skill_19,Skill_705,8
Skill_19,Skill_1007,7
Skill_19,Skill_1586,8
Skill_19,Skill_440,11
Skill_19,Skill_194,9
Skill_19,Skill_389,29
Skill_19,Skill_335,13
Skill_19,Skill_686,9
Skill_19,Skill_209,8
Skill_19,Skill_255,10
Skill_19,Skill_738,8
Skill_19,Skill_4758,7
Skill_19,Skill_773,9
Skill_19,Skill_687,7
Skill_20,Skill_7,20
Skill_20,Skill_10,13
Skill_20,Skill_14,8
Skill_20,Skill_27,7
Skill_20,Skill_28,26
Skill_20,Skill_5,8
Skill_20,Skill_30,17
Skill_20,Skill_13,12
Skill_20,Skill_84,23
Skill_20,Skill_59,19
Skill_20,Skill_85,7
Skill_20,Skill_56,15
Skill_20,Skill_8,12
Skill_20,Skill_6,9
Skill_20,Skill_168,8
Skill_20,Skill_162,11
Skill_20,Skill_57,17
Skill_20,Skill_58,18
Skill_20,Skill_114,8
Skill_20,Skill_215,8
Skill_20,Skill_55,10
Skill_20,Skill_44,21
Skill_20,Skill_18,31
Skill_20,Skill_115,13
Skill_20,Skill_117,8
Skill_20,Skill_245,7
Skill_20,Skill_268,8
Skill_21,Skill_19,23
Skill_21,Skill_135,39
Skill_21,Skill_478,26
Skill_21,Skill_263,14
Skill_21,Skill_277,8
Skill_21,Skill_1994,9
Skill_21,Skill_264,11
Skill_21,Skill_2353,8
Skill_21,Skill_271,8
Skill_21,Skill_3789,7
Skill_21,Skill_217,7
Skill_21,Skill_472,7
Skill_21,Skill_3991,7
Skill_22,Skill_34,7
Skill_22,Skill_389,9
Skill_22,Skill_19,20
Skill_22,Skill_263,11
Skill_22,Skill_277,14
Skill_22,Skill_239,14
Skill_22,Skill_172,8
Skill_22,Skill_280,7
Skill_22,Skill_198,7
Skill_22,Skill_94,9
Skill_25,Skill_1,9
Skill_25,Skill_2,10
Skill_25,Skill_3,14
Skill_25,Skill_7,11
Skill_25,Skill_6,10
Skill_25,Skill_16,17
Skill_25,Skill_13,7
Skill_25,Skill_56,15
Skill_25,Skill_8,13
Skill_25,Skill_10,11
Skill_25,Skill_102,23
Skill_25,Skill_111,7
Skill_25,Skill_45,51
Skill_25,Skill_176,7
Skill_25,Skill_19,10
Skill_25,Skill_35,16
Skill_25,Skill_136,28
Skill_25,Skill_34,10
Skill_25,Skill_211,7
Skill_25,Skill_750,7
Skill_25,Skill_3591,13
Skill_25,Skill_1167,13
Skill_25,Skill_2711,13
Skill_25,Skill_466,13
Skill_25,Skill_3592,13
Skill_25,Skill_99,8
Skill_27,Skill_20,7
Skill_28,Skill_20,26
Skill_28,Skill_55,7
Skill_28,Skill_58,22
Skill_28,Skill_18,41
Skill_28,Skill_44,29
Skill_28,Skill_223,7
Skill_28,Skill_162,19
Skill_28,Skill_168,30
Skill_28,Skill_117,17
Skill_28,Skill_115,13
Skill_28,Skill_215,19
Skill_28,Skill_268,8
Skill_28,Skill_245,7
Skill_30,Skill_7,29
Skill_30,Skill_20,17
Skill_30,Skill_10,23
Skill_30,Skill_51,7
Skill_30,Skill_8,27
Skill_30,Skill_35,7
Skill_30,Skill_5,7
Skill_30,Skill_14,7
Skill_32,Skill_189,365
Skill_32,Skill_190,14
Skill_32,Skill_213,92
Skill_32,Skill_113,30
Skill_32,Skill_18,8
Skill_32,Skill_256,43
Skill_32,Skill_44,9
Skill_32,Skill_114,19
Skill_32,Skill_138,16
Skill_32,Skill_110,11
Skill_32,Skill_168,10
Skill_32,Skill_270,187
Skill_32,Skill_470,9
Skill_32,Skill_62,26
Skill_32,Skill_19,25
Skill_32,Skill_198,7
Skill_32,Skill_348,9
Skill_32,Skill_445,36
Skill_32,Skill_487,10
Skill_32,Skill_263,37
Skill_32,Skill_489,7
Skill_32,Skill_305,35
Skill_32,Skill_200,40
Skill_32,Skill_280,11
Skill_32,Skill_4,9
Skill_32,Skill_476,38
Skill_32,Skill_294,42
Skill_32,Skill_206,37
Skill_32,Skill_510,22
Skill_32,Skill_658,26
Skill_32,Skill_225,10
Skill_32,Skill_1379,19
Skill_32,Skill_475,7
Skill_32,Skill_1310,32
Skill_32,Skill_1490,98
Skill_32,Skill_6,7
Skill_32,Skill_1507,7
Skill_32,Skill_111,25
Skill_32,Skill_34,17
Skill_32,Skill_1136,7
Skill_32,Skill_854,16
Skill_32,Skill_1536,8
Skill_32,Skill_1104,9
Skill_32,Skill_1524,19
Skill_32,Skill_49,17
Skill_32,Skill_677,9
Skill_32,Skill_226,19
Skill_32,Skill_975,8
Skill_32,Skill_1566,12
Skill_32,Skill_335,15
Skill_32,Skill_251,9
Skill_32,Skill_220,7
Skill_32,Skill_1339,8
Skill_32,Skill_155,10
Skill_32,Skill_1050,8
Skill_32,Skill_65,10
Skill_32,Skill_224,15
Skill_32,Skill_537,15
Skill_32,Skill_446,35
Skill_32,Skill_484,31
Skill_32,Skill_703,12
Skill_32,Skill_314,9
Skill_32,Skill_900,18
Skill_32,Skill_1909,7
Skill_32,Skill_1345,15
Skill_32,Skill_400,7
Skill_32,Skill_310,11
Skill_32,Skill_1515,7
Skill_32,Skill_1868,8
Skill_32,Skill_522,8
Skill_32,Skill_290,8
Skill_32,Skill_116,15
Skill_32,Skill_682,14
Skill_32,Skill_1097,7
Skill_32,Skill_124,10
Skill_32,Skill_1584,8
Skill_32,Skill_1899,8
Skill_32,Skill_205,7
Skill_32,Skill_1340,9
Skill_32,Skill_1341,12
Skill_32,Skill_558,12
Skill_32,Skill_1819,10
Skill_32,Skill_1824,7
Skill_32,Skill_329,7
Skill_32,Skill_417,16
Skill_32,Skill_1303,7
Skill_32,Skill_292,35
Skill_32,Skill_1311,7
Skill_32,Skill_681,7
Skill_32,Skill_673,9
Skill_34,Skill_22,7
Skill_34,Skill_35,57
Skill_34,Skill_45,39
Skill_34,Skill_46,137
Skill_34,Skill_47,70
Skill_34,Skill_48,141
Skill_34,Skill_49,318
Skill_34,Skill_62,42
Skill_34,Skill_63,58
Skill_34,Skill_155,79
Skill_34,Skill_111,136
Skill_34,Skill_90,75
Skill_34,Skill_6,96
Skill_34,Skill_25,10
Skill_34,Skill_110,14
Skill_34,Skill_211,60
Skill_34,Skill_51,108
Skill_34,Skill_217,37
Skill_34,Skill_68,32
Skill_34,Skill_198,13
Skill_34,Skill_19,207
Skill_34,Skill_201,32
Skill_34,Skill_37,20
Skill_34,Skill_220,65
Skill_34,Skill_85,25
Skill_34,Skill_113,9
Skill_34,Skill_114,9
Skill_34,Skill_263,69
Skill_34,Skill_286,7
Skill_34,Skill_94,98
Skill_34,Skill_136,43
Skill_34,Skill_645,7
Skill_34,Skill_732,11
Skill_34,Skill_272,29
Skill_34,Skill_716,16
Skill_34,Skill_64,26
Skill_34,Skill_749,10
Skill_34,Skill_364,16
Skill_34,Skill_274,29
Skill_34,Skill_782,10
Skill_34,Skill_134,128
Skill_34,Skill_65,91
Skill_34,Skill_449,48
Skill_34,Skill_548,10
Skill_34,Skill_933,14
Skill_34,Skill_329,23
Skill_34,Skill_53,13
Skill_34,Skill_451,10
Skill_34,Skill_742,30
Skill_34,Skill_314,13
Skill_34,Skill_100,7
Skill_34,Skill_331,24
Skill_34,Skill_900,24
Skill_34,Skill_966,19
Skill_34,Skill_283,23
Skill_34,Skill_193,176
Skill_34,Skill_829,10
Skill_34,Skill_244,17
Skill_34,Skill_112,36
Skill_34,Skill_941,9
Skill_34,Skill_236,11
Skill_34,Skill_723,7
Skill_34,Skill_705,16
Skill_34,Skill_280,48
Skill_34,Skill_797,11
Skill_34,Skill_190,74
Skill_34,Skill_928,12
Skill_34,Skill_344,13
Skill_34,Skill_707,13
Skill_34,Skill_809,8
Skill_34,Skill_175,15
Skill_34,Skill_743,31
Skill_34,Skill_746,7
Skill_34,Skill_747,9
Skill_34,Skill_750,18
Skill_34,Skill_439,26
Skill_34,Skill_196,19
Skill_34,Skill_466,48
Skill_34,Skill_103,8
Skill_34,Skill_108,39
Skill_34,Skill_1163,7
Skill_34,Skill_172,43
Skill_34,Skill_205,18
Skill_34,Skill_224,9
Skill_34,Skill_1136,8
Skill_34,Skill_185,7
Skill_34,Skill_582,16
Skill_34,Skill_497,13
Skill_34,Skill_494,18
Skill_34,Skill_1184,7
Skill_34,Skill_851,30
Skill_34,Skill_1108,7
Skill_34,Skill_446,12
Skill_34,Skill_189,24
Skill_34,Skill_256,10
Skill_34,Skill_32,17
Skill_34,Skill_1516,8
Skill_34,Skill_226,13
Skill_34,Skill_270,14
Skill_34,Skill_1129,8
Skill_34,Skill_1562,11
Skill_34,Skill_975,23
Skill_34,Skill_1138,8
Skill_34,Skill_277,17
Skill_34,Skill_187,10
Skill_34,Skill_636,12
Skill_34,Skill_658,43
Skill_34,Skill_545,19
Skill_34,Skill_378,12
Skill_34,Skill_561,9
Skill_34,Skill_1185,11
Skill_34,Skill_510,16
Skill_34,Skill_4,34
Skill_34,Skill_405,11
Skill_34,Skill_348,9
Skill_34,Skill_209,9
Skill_34,Skill_854,14
Skill_34,Skill_1078,8
Skill_34,Skill_1021,12
Skill_34,Skill_529,23
Skill_34,Skill_2210,9
Skill_34,Skill_66,8
Skill_34,Skill_508,10
Skill_34,Skill_1152,7
Skill_34,Skill_467,10
Skill_34,Skill_1011,7
Skill_34,Skill_389,10
Skill_34,Skill_635,10
Skill_34,Skill_225,13
Skill_34,Skill_495,11
Skill_34,Skill_558,15
Skill_34,Skill_1551,7
Skill_34,Skill_95,10
Skill_34,Skill_484,9
Skill_34,Skill_315,11
Skill_34,Skill_1472,7
Skill_34,Skill_472,7
Skill_34,Skill_221,19
Skill_34,Skill_304,10
Skill_34,Skill_1060,7
Skill_34,Skill_261,27
Skill_34,Skill_2384,7
Skill_34,Skill_522,8
Skill_34,Skill_56,10
Skill_34,Skill_1156,10
Skill_34,Skill_149,10
Skill_34,Skill_488,7
Skill_34,Skill_440,10
Skill_34,Skill_2233,8
Skill_34,Skill_2557,7
Skill_34,Skill_102,7
Skill_35,Skill_34,57
Skill_35,Skill_7,9
Skill_35,Skill_8,10
Skill_35,Skill_10,10
Skill_35,Skill_56,11
Skill_35,Skill_30,7
Skill_35,Skill_9,8
Skill_35,Skill_65,13
Skill_35,Skill_51,21
Skill_35,Skill_172,42
Skill_35,Skill_25,16
Skill_35,Skill_49,35
Skill_35,Skill_45,19
Skill_35,Skill_136,16
Skill_35,Skill_196,11
Skill_35,Skill_111,93
Skill_35,Skill_90,34
Skill_35,Skill_168,7
Skill_35,Skill_304,17
Skill_35,Skill_55,7
Skill_35,Skill_190,35
Skill_35,Skill_211,56
Skill_35,Skill_6,21
Skill_35,Skill_263,17
Skill_35,Skill_175,10
Skill_35,Skill_221,23
Skill_35,Skill_155,11
Skill_35,Skill_19,62
Skill_35,Skill_47,11
Skill_35,Skill_261,14
Skill_35,Skill_4,11
Skill_35,Skill_494,12
Skill_35,Skill_582,7
Skill_35,Skill_731,8
Skill_35,Skill_46,11
Skill_35,Skill_108,8
Skill_35,Skill_63,13
Skill_35,Skill_62,9
Skill_35,Skill_280,16
Skill_35,Skill_205,10
Skill_35,Skill_193,29
Skill_35,Skill_439,7
Skill_35,Skill_488,11
Skill_35,Skill_220,7
Skill_35,Skill_658,9
Skill_35,Skill_226,10
Skill_35,Skill_94,15
Skill_35,Skill_2940,11
Skill_35,Skill_134,9
Skill_35,Skill_743,8
Skill_35,Skill_650,7
Skill_35,Skill_2557,7
Skill_37,Skill_6,64
Skill_37,Skill_220,20
Skill_37,Skill_51,41
Skill_37,Skill_34,20
Skill_37,Skill_64,34
Skill_37,Skill_90,10
Skill_37,Skill_65,16
Skill_37,Skill_49,36
Skill_37,Skill_134,11
Skill_37,Skill_68,26
Skill_37,Skill_48,10
Skill_37,Skill_62,8
Skill_37,Skill_331,7
Skill_37,Skill_451,9
Skill_37,Skill_742,7
Skill_37,Skill_19,20
Skill_37,Skill_745,9
Skill_37,Skill_47,8
Skill_37,Skill_4,10
Skill_37,Skill_66,16
Skill_37,Skill_263,15
Skill_37,Skill_114,7
Skill_37,Skill_172,9
Skill_37,Skill_244,22
Skill_37,Skill_256,8
Skill_37,Skill_915,9
Skill_37,Skill_113,7
Skill_37,Skill_138,7
Skill_39,Skill_40,7
Skill_39,Skill_44,7
Skill_40,Skill_39,7
Skill_40,Skill_42,17
Skill_40,Skill_44,13
Skill_40,Skill_120,7
Skill_40,Skill_56,8
Skill_40,Skill_169,9
Skill_40,Skill_167,17
Skill_40,Skill_45,7
Skill_40,Skill_4611,7
Skill_40,Skill_102,24
Skill_40,Skill_4128,14
Skill_40,Skill_6236,9
Skill_40,Skill_4129,7
Skill_40,Skill_6112,9
Skill_41,Skill_44,15
Skill_41,Skill_18,18
Skill_41,Skill_55,8
Skill_41,Skill_58,11
Skill_41,Skill_162,9
Skill_41,Skill_117,15
Skill_41,Skill_268,7
Skill_41,Skill_168,8
Skill_42,Skill_40,17
Skill_42,Skill_167,17
Skill_42,Skill_169,9
Skill_42,Skill_102,11
Skill_43,Skill_44,9
Skill_44,Skill_39,7
Skill_44,Skill_40,13
Skill_44,Skill_41,15
Skill_44,Skill_43,9
Skill_44,Skill_168,52
Skill_44,Skill_215,34
Skill_44,Skill_55,11
Skill_44,Skill_20,21
Skill_44,Skill_18,50
Skill_44,Skill_28,29
Skill_44,Skill_58,28
Skill_44,Skill_162,16
Skill_44,Skill_57,7
Skill_44,Skill_17,8
Skill_44,Skill_117,23
Skill_44,Skill_113,7
Skill_44,Skill_32,9
Skill_44,Skill_255,7
Skill_44,Skill_115,14
Skill_44,Skill_114,11
Skill_44,Skill_268,19
Skill_44,Skill_56,7
Skill_45,Skill_46,7
Skill_45,Skill_47,11
Skill_45,Skill_34,39
Skill_45,Skill_48,9
Skill_45,Skill_49,10
Skill_45,Skill_7,10
Skill_45,Skill_8,9
Skill_45,Skill_56,8
Skill_45,Skill_103,7
Skill_45,Skill_10,11
Skill_45,Skill_136,116
Skill_45,Skill_25,51
Skill_45,Skill_16,19
Skill_45,Skill_13,8
Skill_45,Skill_35,19
Skill_45,Skill_211,7
Skill_45,Skill_111,12
Skill_45,Skill_90,8
Skill_45,Skill_102,30
Skill_45,Skill_265,10
Skill_45,Skill_302,7
Skill_45,Skill_19,35
Skill_45,Skill_134,21
Skill_45,Skill_1389,12
Skill_45,Skill_1516,23
Skill_45,Skill_650,18
Skill_45,Skill_6,15
Skill_45,Skill_65,7
Skill_45,Skill_504,9
Skill_45,Skill_2535,9
Skill_45,Skill_285,13
Skill_45,Skill_220,7
Skill_45,Skill_108,19
Skill_45,Skill_494,8
Skill_45,Skill_532,10
Skill_45,Skill_705,11
Skill_45,Skill_94,7
Skill_45,Skill_2296,16
Skill_45,Skill_99,11
Skill_45,Skill_797,8
Skill_45,Skill_51,10
Skill_45,Skill_85,8
Skill_45,Skill_40,7
Skill_45,Skill_68,7
Skill_45,Skill_1180,17
Skill_45,Skill_467,15
Skill_45,Skill_4826,15
Skill_45,Skill_743,16
Skill_45,Skill_120,8
Skill_45,Skill_167,7
Skill_46,Skill_45,7
Skill_46,Skill_47,75
Skill_46,Skill_34,137
Skill_46,Skill_48,22
Skill_46,Skill_49,161
Skill_46,Skill_155,45
Skill_46,Skill_111,62
Skill_46,Skill_90,16
Skill_46,Skill_65,37
Skill_46,Skill_51,51
Skill_46,Skill_6,41
Skill_46,Skill_263,11
Skill_46,Skill_508,37
Skill_46,Skill_136,8
Skill_46,Skill_732,13
